X1	X2	value
369	LD_BODO_2018_7	LD_ALL_2018_08	0.205458989679522
370	LD_BODO_2018_8_ir	LD_ALL_2018_08	0.202743074416078
371	LD_BODO_2018_9	LD_ALL_2018_08	0.180472569255839
372	LD_CLA_2018_01_ir	LD_ALL_2018_08	0.175991309071157
373	LD_CLA_2018_02	LD_ALL_2018_08	0.174769147202607
374	LD_CLA_2018_03	LD_ALL_2018_08	0.171034763715372
375	LD_CLA_2018_05	LD_ALL_2018_08	0.15385659967409
376	LD_CLA_2018_09	LD_ALL_2018_08	0.178843020097773
377	LD_CLA_2018_10	LD_ALL_2018_08	0.157183595871809
378	LD_CLA_2018_12	LD_ALL_2018_08	0.173750678978816
379	LD_CLA_2018_13	LD_ALL_2018_08	0.172935904399783
380	LD_CLA_2018_14	LD_ALL_2018_08	0.171917436175991
381	LD_CLA_2018_16	LD_ALL_2018_08	0.17524443237371
382	LD_CLA_2018_19	LD_ALL_2018_08	0.163294405214557
383	LD_CLA_2018_21	LD_ALL_2018_08	0.175448126018468
384	LD_CLA_2018_22	LD_ALL_2018_08	0.174837045084193
385	LD_CLA_2018_24	LD_ALL_2018_08	0.174633351439435
386	LD_CLA_2018_25	LD_ALL_2018_08	0.119024986420424
387	LD_PER_2018_02	LD_ALL_2018_08	0.11664856056491
388	LD_PER_2018_04	LD_ALL_2018_08	0.111013036393265
389	LD_PER_2018_05	LD_ALL_2018_08	0.110673546985334
390	LD_PER_2018_08	LD_ALL_2018_08	0.111692015209125
391	LD_PER_2018_09	LD_ALL_2018_08	0.110809342748506
392	LD_PER_2018_10	LD_ALL_2018_08	0.112642585551331
393	LD_PER_2018_15	LD_ALL_2018_08	0.10361216730038
394	LD_PER_2018_16	LD_ALL_2018_08	0.108161325366649
395	LD_PER_2018_17	LD_ALL_2018_08	0.105649103747963
396	LD_PER_2018_19	LD_ALL_2018_08	0.08623030961434
397	LD_PER_2018_22	LD_ALL_2018_08	0.105038022813688
